movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs
http://www.wikidata.org/entity/Q130641055,Monster on a Plane,2024-01-01T00:00:00Z,,,English,,,,,tt27811009,,,,,,Ezra Tsegaye,http://www.wikidata.org/entity/Q1386089,,,Chris Cornelsen,http://www.wikidata.org/entity/Q95782499,,,Ezra Tsegaye; Kristina Schippling,http://www.wikidata.org/entity/Q1386089; http://www.wikidata.org/entity/Q112519367,,,,,,,,
http://www.wikidata.org/entity/Q115993222,The Zone of Interest,2024-01-18T00:00:00Z,105,105,English,,,The Zone of Interest,http://www.wikidata.org/entity/Q18162860,tt7160372,m/the_zone_of_interest,drama film; war film; historical film; film based on a novel; historical drama,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q369747; http://www.wikidata.org/entity/Q17013749; http://www.wikidata.org/entity/Q52207399; http://www.wikidata.org/entity/Q7168625,Sandra Hüller; Ralph Herforth; Christian Friedel; Imogen Kogge; Marie Rosa Tietjen; Stephanie Petrowitz; Daniel Holzberg; Medusa Knopf; Freya Kreutzkam; Lilli Falk; Maximilian Beck; Sascha Maaz,http://www.wikidata.org/entity/Q70003; http://www.wikidata.org/entity/Q1747632; http://www.wikidata.org/entity/Q1079558; http://www.wikidata.org/entity/Q1660211; http://www.wikidata.org/entity/Q17325031; http://www.wikidata.org/entity/Q95673493; http://www.wikidata.org/entity/Q104156463; http://www.wikidata.org/entity/Q118248012; http://www.wikidata.org/entity/Q118780177; http://www.wikidata.org/entity/Q122175024; http://www.wikidata.org/entity/Q62792327; http://www.wikidata.org/entity/Q72870637,Jonathan Glazer,http://www.wikidata.org/entity/Q1703182,ADS Service; BAC Films,http://www.wikidata.org/entity/Q16516296; http://www.wikidata.org/entity/Q2876680,Ewa Puszczyńska,http://www.wikidata.org/entity/Q83635184,Mica Levi,http://www.wikidata.org/entity/Q926078,Łukasz Żal,http://www.wikidata.org/entity/Q18679081,Oświęcim; Książ Castle and park complex; Katowice; Jelenia Góra,http://www.wikidata.org/entity/Q7342; http://www.wikidata.org/entity/Q738109; http://www.wikidata.org/entity/Q588; http://www.wikidata.org/entity/Q147934,Access Industries; Film4 Productions; A24; Instytucja Filmowa „Silesia-Film”; Access Entertainment; House Productions,http://www.wikidata.org/entity/Q338920; http://www.wikidata.org/entity/Q5448886; http://www.wikidata.org/entity/Q16248298; http://www.wikidata.org/entity/Q20032472; http://www.wikidata.org/entity/Q111915684; http://www.wikidata.org/entity/Q115311765,The Holocaust; banality of evil,http://www.wikidata.org/entity/Q2763; http://www.wikidata.org/entity/Q573772,,
http://www.wikidata.org/entity/Q125935870,The Great Lillian Hall,2024-05-31T00:00:00Z,,,English,,,,,tt14260566,m/the_great_lillian_hall,drama film,http://www.wikidata.org/entity/Q130232,Jesse Williams; Pierce Brosnan; Jessica Lange; Lily Rabe; Kathy Bates,http://www.wikidata.org/entity/Q40046; http://www.wikidata.org/entity/Q81520; http://www.wikidata.org/entity/Q173585; http://www.wikidata.org/entity/Q349312; http://www.wikidata.org/entity/Q544465,Michael Cristofer,http://www.wikidata.org/entity/Q503452,HBO,http://www.wikidata.org/entity/Q23633,Bruce Cohen; Steven Rogers,http://www.wikidata.org/entity/Q543498; http://www.wikidata.org/entity/Q15437892,,,,,,,HBO Films,http://www.wikidata.org/entity/Q662081,,,,
http://www.wikidata.org/entity/Q125504091,Christmas Eve in Miller's Point,2024-05-17T00:00:00Z,106,106,English,,,,,tt25052668,m/christmas_eve_in_millers_point,comedy drama,http://www.wikidata.org/entity/Q859369,Michael Cera; Ben Shenkman; Sawyer Spielberg; Francesca Scorsese; Elsie Fisher; Gregg Turkington; Maria Dizzia; Matilda Fleming; Laura Robards,http://www.wikidata.org/entity/Q309555; http://www.wikidata.org/entity/Q83851; http://www.wikidata.org/entity/Q29260395; http://www.wikidata.org/entity/Q66091313; http://www.wikidata.org/entity/Q21208008; http://www.wikidata.org/entity/Q3116296; http://www.wikidata.org/entity/Q6761145; http://www.wikidata.org/entity/Q131378383; http://www.wikidata.org/entity/Q131378448,Tyler Taormina,http://www.wikidata.org/entity/Q110901801,IFC Films,http://www.wikidata.org/entity/Q2910457,Michael Cera; Tyler Taormina,http://www.wikidata.org/entity/Q309555; http://www.wikidata.org/entity/Q110901801,Sebastien Pan,http://www.wikidata.org/entity/Q20865224,,,,,,,,,,
http://www.wikidata.org/entity/Q128694739,The Deb,2024-09-15T00:00:00Z,,,English,,,The Deb,http://www.wikidata.org/entity/Q111915172,tt20236622,m/the_deb,comedy film; musical film,http://www.wikidata.org/entity/Q157443; http://www.wikidata.org/entity/Q842256,,,Rebel Wilson,http://www.wikidata.org/entity/Q442897,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q129757759,Solvent,2024-01-01T00:00:00Z,94,94,English,,,,,tt27179628,,,,,,Johannes Grenzfurthner,http://www.wikidata.org/entity/Q90384,,,Johannes Grenzfurthner; Günther Friesinger; Jasmin Hagendorfer,http://www.wikidata.org/entity/Q90384; http://www.wikidata.org/entity/Q1561452; http://www.wikidata.org/entity/Q59268646,,,,,,,,,,,,
http://www.wikidata.org/entity/Q112865585,Apartment 7A,2024-09-27T00:00:00Z,,,English,,,,,tt14371860,m/apartment_7a,horror film; thriller film; speculative fiction film,http://www.wikidata.org/entity/Q200092; http://www.wikidata.org/entity/Q2484376; http://www.wikidata.org/entity/Q2973181,Dianne Wiest; Kevin McNally; Jim Sturgess; Julia Garner; Marli Siu; Rosy McEwen,http://www.wikidata.org/entity/Q217573; http://www.wikidata.org/entity/Q335376; http://www.wikidata.org/entity/Q512577; http://www.wikidata.org/entity/Q13560358; http://www.wikidata.org/entity/Q79323001; http://www.wikidata.org/entity/Q115102432,Natalie Erika James,http://www.wikidata.org/entity/Q99210769,Paramount Pictures,http://www.wikidata.org/entity/Q159846,John Krasinski,http://www.wikidata.org/entity/Q313039,Isobel Waller-Bridge,http://www.wikidata.org/entity/Q75585950,Arnau Valls Colomer,http://www.wikidata.org/entity/Q11906604,London,http://www.wikidata.org/entity/Q84,,,,,,
http://www.wikidata.org/entity/Q130261793,Runt,2024-08-11T00:00:00Z,91,91,English,,,,,tt29424284,,family film,http://www.wikidata.org/entity/Q1361932,Jai Courtney; Jack Thompson,http://www.wikidata.org/entity/Q604849; http://www.wikidata.org/entity/Q356383,John Sheedy,http://www.wikidata.org/entity/Q20177473,,,,,,,,,York,http://www.wikidata.org/entity/Q994000,,,,,,
http://www.wikidata.org/entity/Q127402346,Vanished into the Night,2024-07-11T00:00:00Z,,,English,,,,,tt14034294,m/vanished_into_the_night,drama film; thriller film,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q2484376,Annabelle Wallis; Riccardo Scamarcio; Massimiliano Gallo,http://www.wikidata.org/entity/Q258220; http://www.wikidata.org/entity/Q133787; http://www.wikidata.org/entity/Q678076,Renato De Maria,http://www.wikidata.org/entity/Q1124167,Netflix,http://www.wikidata.org/entity/Q907311,Roberto Sessa,http://www.wikidata.org/entity/Q114261511,,,,,,,,,,,,
http://www.wikidata.org/entity/Q116701124,Conclave,2024-01-23T00:00:00Z,120,120,English,20000000,,Conclave,http://www.wikidata.org/entity/Q56301616,tt20215234,m/conclave,drama film; mystery film; thriller film,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q1200678; http://www.wikidata.org/entity/Q2484376,Ralph Fiennes; Isabella Rossellini; Stanley Tucci; Sergio Castellitto; John Lithgow; Brían F. O'Byrne; Merab Ninidze; Jacek Koman; Lucian Msamati; Joseph Mydell; Rony Kramer; Carlos Diehz,http://www.wikidata.org/entity/Q28493; http://www.wikidata.org/entity/Q203840; http://www.wikidata.org/entity/Q223117; http://www.wikidata.org/entity/Q524544; http://www.wikidata.org/entity/Q311271; http://www.wikidata.org/entity/Q918510; http://www.wikidata.org/entity/Q1701306; http://www.wikidata.org/entity/Q1676929; http://www.wikidata.org/entity/Q6696713; http://www.wikidata.org/entity/Q15509115; http://www.wikidata.org/entity/Q3441839; http://www.wikidata.org/entity/Q131314137,Edward Berger,http://www.wikidata.org/entity/Q1291686,Société nouvelle de distribution; Fórum Hungary,http://www.wikidata.org/entity/Q3488561; http://www.wikidata.org/entity/Q1005887,Tessa Ross,http://www.wikidata.org/entity/Q7705620,Hauschka,http://www.wikidata.org/entity/Q91573,Stéphane Fontaine,http://www.wikidata.org/entity/Q1392525,Cinecittà,http://www.wikidata.org/entity/Q728399,FilmNation Entertainment; House Productions,http://www.wikidata.org/entity/Q5448895; http://www.wikidata.org/entity/Q115311765,,,,
http://www.wikidata.org/entity/Q123784984,In the Summers,2024-01-01T00:00:00Z,95,95,English,,,,,tt24805832,m/0cec5233-c937-432b-9e43-b26358039555,,,Leslie Grace; Residente; Sasha Calle,http://www.wikidata.org/entity/Q5973792; http://www.wikidata.org/entity/Q2062208; http://www.wikidata.org/entity/Q105593418,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q117774966,The Feeling That the Time for Doing Something Has Passed,2024-04-26T00:00:00Z,87,87,English,,,,,tt27722061,m/the_feeling_that_the_time_for_doing_something_has_passed,drama film; comedy film; comedy drama,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q157443; http://www.wikidata.org/entity/Q859369,Alysia Reiner; Scott Cohen; Peter Vack; Michael Cyril Creighton; Joanna Arnow; Parish Bradley,http://www.wikidata.org/entity/Q450344; http://www.wikidata.org/entity/Q725650; http://www.wikidata.org/entity/Q7177444; http://www.wikidata.org/entity/Q22277440; http://www.wikidata.org/entity/Q124150876; http://www.wikidata.org/entity/Q64841000,Joanna Arnow,http://www.wikidata.org/entity/Q124150876,Pan Distribution; Magnolia Pictures,http://www.wikidata.org/entity/Q111986856; http://www.wikidata.org/entity/Q3843364,,,,,,,,,,,deference,http://www.wikidata.org/entity/Q396568,,
http://www.wikidata.org/entity/Q118414983,Squaring the Circle (The Story of Hipgnosis),2024-03-14T00:00:00Z,101,101,English,,,,,tt10850264,m/squaring_the_circle_the_story_of_hipgnosis,documentary film,http://www.wikidata.org/entity/Q93204,,,Anton Corbijn,http://www.wikidata.org/entity/Q349842,Utopia,http://www.wikidata.org/entity/Q106818334,Colin Firth; Ged Doherty; Trish D Chetty,http://www.wikidata.org/entity/Q162492; http://www.wikidata.org/entity/Q21005653; http://www.wikidata.org/entity/Q118415262,,,Martijn van Broekhuizen; Stuart Luck,http://www.wikidata.org/entity/Q62017669; http://www.wikidata.org/entity/Q124540857,,,,,Hipgnosis,http://www.wikidata.org/entity/Q846392,,
http://www.wikidata.org/entity/Q120986976,Imaginary,2024-03-06T00:00:00Z,104,104,English,13000000,,,,tt26658104,m/imaginary,horror film; thriller film; supernatural horror film,http://www.wikidata.org/entity/Q200092; http://www.wikidata.org/entity/Q2484376; http://www.wikidata.org/entity/Q43911809,Betty Buckley; Dane DiLiegro; Tom Payne; DeWanda Wise; Veronica Falcón,http://www.wikidata.org/entity/Q271782; http://www.wikidata.org/entity/Q3701496; http://www.wikidata.org/entity/Q7817189; http://www.wikidata.org/entity/Q33026764; http://www.wikidata.org/entity/Q56855918,Jeff Wadlow,http://www.wikidata.org/entity/Q3176610,Lionsgate Films; Lionsgate,http://www.wikidata.org/entity/Q17076072; http://www.wikidata.org/entity/Q515869,Jason Blum,http://www.wikidata.org/entity/Q13449900,Bear McCreary,http://www.wikidata.org/entity/Q621437,,,New Orleans,http://www.wikidata.org/entity/Q34404,Blumhouse Productions; Lionsgate Films,http://www.wikidata.org/entity/Q16984664; http://www.wikidata.org/entity/Q17076072,,,,
http://www.wikidata.org/entity/Q131320483,Q131320483,2024-12-09T00:00:00Z,62,62,English,,,,,tt3546464,,documentary film,http://www.wikidata.org/entity/Q93204,,,Sabine Lidl,http://www.wikidata.org/entity/Q95735610,,,,,,,Sabine Lidl,http://www.wikidata.org/entity/Q95735610,,,,,,,,
http://www.wikidata.org/entity/Q116178692,Breathe,2024-04-26T00:00:00Z,93,93,English,,,,,tt11540468,m/breathe_2024,action film; science fiction film; thriller film,http://www.wikidata.org/entity/Q188473; http://www.wikidata.org/entity/Q471839; http://www.wikidata.org/entity/Q2484376,Sam Worthington; Jennifer Hudson; Milla Jovovich; Common; Quvenzhané Wallis; Dan Martin; Raúl Castillo,http://www.wikidata.org/entity/Q82085; http://www.wikidata.org/entity/Q192410; http://www.wikidata.org/entity/Q170576; http://www.wikidata.org/entity/Q286022; http://www.wikidata.org/entity/Q1651742; http://www.wikidata.org/entity/Q5213941; http://www.wikidata.org/entity/Q18921514,Stefon Bristol,http://www.wikidata.org/entity/Q81854441,Variance Films,http://www.wikidata.org/entity/Q7915761,Basil Iwanyk,http://www.wikidata.org/entity/Q52714247,Isabella Summers,http://www.wikidata.org/entity/Q6078096,,,,,Thunder Road Pictures,http://www.wikidata.org/entity/Q25021936,,,,
http://www.wikidata.org/entity/Q28719777,"I, Claude Monet",2024-10-24T00:00:00Z,87,87,English,,,,,tt6233946,m/i_claude_monet,documentary film,http://www.wikidata.org/entity/Q93204,,,Phil Grabsky,http://www.wikidata.org/entity/Q7181929,,,,,,,Phil Grabsky,http://www.wikidata.org/entity/Q7181929,,,,,,,,
http://www.wikidata.org/entity/Q115367024,May December,2024-01-04T00:00:00Z,113,113,English,20000000,,,,tt13651794,m/may_december,drama film; romance film,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q1054574,Natalie Portman; Julianne Moore; Piper Curda; Cory Michael Smith; Charles Melton; Elizabeth Yu,http://www.wikidata.org/entity/Q37876; http://www.wikidata.org/entity/Q80405; http://www.wikidata.org/entity/Q16862810; http://www.wikidata.org/entity/Q17012336; http://www.wikidata.org/entity/Q41796239; http://www.wikidata.org/entity/Q122216813,Todd Haynes,http://www.wikidata.org/entity/Q446580,,,Natalie Portman; Will Ferrell; Christine Vachon; Pamela Koffler,http://www.wikidata.org/entity/Q37876; http://www.wikidata.org/entity/Q218503; http://www.wikidata.org/entity/Q436847; http://www.wikidata.org/entity/Q38914735,,,Christopher Blauvelt,http://www.wikidata.org/entity/Q16727541,,,Killer Films; Gloria Sanchez Productions,http://www.wikidata.org/entity/Q6407480; http://www.wikidata.org/entity/Q55612714,,,,
http://www.wikidata.org/entity/Q125507012,Jazzy,2024-01-01T00:00:00Z,86,86,English,,,,,tt31371971,,,,Raymond Lee; Richard Ray Whitman; Lily Gladstone,http://www.wikidata.org/entity/Q47541484; http://www.wikidata.org/entity/Q7328608; http://www.wikidata.org/entity/Q27450671,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q123185886,The Unholy Trinity,2024-10-12T00:00:00Z,,,English,,,,,tt6300910,,Western film,http://www.wikidata.org/entity/Q172980,Veronica Ferres; Q'orianka Kilcher; Pierce Brosnan; Samuel L. Jackson; David Arquette; Katrina Bowden; Tim Daly; Ethan Peck; Gianni Capaldi; Brandon Lessard,http://www.wikidata.org/entity/Q63059; http://www.wikidata.org/entity/Q73410; http://www.wikidata.org/entity/Q81520; http://www.wikidata.org/entity/Q172678; http://www.wikidata.org/entity/Q294185; http://www.wikidata.org/entity/Q236472; http://www.wikidata.org/entity/Q351479; http://www.wikidata.org/entity/Q1320452; http://www.wikidata.org/entity/Q5558187; http://www.wikidata.org/entity/Q124818427,Richard Gray,http://www.wikidata.org/entity/Q18637425,,,,,Marco Beltrami,http://www.wikidata.org/entity/Q465754,,,,,,,,,,
http://www.wikidata.org/entity/Q127784078,Forest Symphony,2024-09-05T00:00:00Z,73,73,English,,,,,tt32404928,,documentary film,http://www.wikidata.org/entity/Q93204,,,Meri Koivisto; Nils Dettmann,http://www.wikidata.org/entity/Q26924934; http://www.wikidata.org/entity/Q127784247,,,,,,,Martin Langner; Nils Dettmann,http://www.wikidata.org/entity/Q22986809; http://www.wikidata.org/entity/Q127784247,,,,,,,,
http://www.wikidata.org/entity/Q114073140,The Strangers: Chapter 1,2024-05-15T00:00:00Z,91,91,English,,,The Strangers,http://www.wikidata.org/entity/Q1259466,tt22050754,m/the_strangers_chapter_1,slasher film,http://www.wikidata.org/entity/Q853630,Gabriel Basso; Madelaine Petsch; Froy Gutierrez,http://www.wikidata.org/entity/Q4025857; http://www.wikidata.org/entity/Q28839217; http://www.wikidata.org/entity/Q29014837,Renny Harlin,http://www.wikidata.org/entity/Q318712,Lionsgate Films; ADS Service,http://www.wikidata.org/entity/Q17076072; http://www.wikidata.org/entity/Q16516296,,,Justin Burnett,http://www.wikidata.org/entity/Q3190419,José David Montero,http://www.wikidata.org/entity/Q21280657,,,Lionsgate Films,http://www.wikidata.org/entity/Q17076072,,,The Strangers,http://www.wikidata.org/entity/Q114044356
http://www.wikidata.org/entity/Q61989802,Exhibition on Screen: Young Picasso,2024-05-16T00:00:00Z,85,85,English,,,,,tt9298612,,documentary film,http://www.wikidata.org/entity/Q93204,,,Phil Grabsky,http://www.wikidata.org/entity/Q7181929,,,Phil Grabsky,http://www.wikidata.org/entity/Q7181929,,,,,,,,,,,,
http://www.wikidata.org/entity/Q104144784,Reagan,2024-08-30T00:00:00Z,,,English,,,,,tt1723808,m/reagan_2024,drama film; biographical film; historical film; political film,http://www.wikidata.org/entity/Q130232; http://www.wikidata.org/entity/Q645928; http://www.wikidata.org/entity/Q17013749; http://www.wikidata.org/entity/Q2973201,Ryan Newman; Lesley-Anne Down; Aleksander Krupa; Justin Chatwin; Jon Voight; Mena Suvari; Dennis Quaid; Amanda Righetti; Penelope Ann Miller; David Henrie; Cary-Hiroyuki Tagawa; Nick Searcy; Robert Davi; Kevin Dillon; Elya Baskin; Trevor Donovan; Xander Berkeley; Scott Stapp; Randy Wayne; Moriah Peters; Chris Massoglia,http://www.wikidata.org/entity/Q18989; http://www.wikidata.org/entity/Q115250; http://www.wikidata.org/entity/Q125354; http://www.wikidata.org/entity/Q129978; http://www.wikidata.org/entity/Q167520; http://www.wikidata.org/entity/Q223303; http://www.wikidata.org/entity/Q200768; http://www.wikidata.org/entity/Q230329; http://www.wikidata.org/entity/Q235002; http://www.wikidata.org/entity/Q297128; http://www.wikidata.org/entity/Q381799; http://www.wikidata.org/entity/Q330460; http://www.wikidata.org/entity/Q443317; http://www.wikidata.org/entity/Q517405; http://www.wikidata.org/entity/Q1334420; http://www.wikidata.org/entity/Q716071; http://www.wikidata.org/entity/Q361610; http://www.wikidata.org/entity/Q606969; http://www.wikidata.org/entity/Q981782; http://www.wikidata.org/entity/Q3660903; http://www.wikidata.org/entity/Q861178,Sean McNamara,http://www.wikidata.org/entity/Q3476760,,,Mark Joseph,http://www.wikidata.org/entity/Q6768297,,,Christian Sebaldt,http://www.wikidata.org/entity/Q1081867,Guthrie,http://www.wikidata.org/entity/Q777577,,,Ronald Reagan,http://www.wikidata.org/entity/Q9960,,
http://www.wikidata.org/entity/Q124844671,The Last Taboo,2024-01-01T00:00:00Z,94,94,English,,,,,tt31365768,,,,,,Manfred Oldenburg,http://www.wikidata.org/entity/Q16741533,,,Leopold Hoesch,http://www.wikidata.org/entity/Q1819688,,,,,,,,,,,,
